iteracao;melhor_custo;
267;59235,53872;
268;59235,53872;
269;59235,53872;
270;59235,53872;
271;59235,53872;
272;59235,53872;
273;59235,53872;
274;59235,53872;
275;59235,53872;
276;59235,53872;
277;59235,53872;
278;59235,53872;
279;59235,53872;
280;59235,53872;
281;59235,53872;
282;59235,53872;
283;59235,53872;
284;59235,53872;
285;59235,53872;
286;59235,53872;
287;59235,53872;
288;59235,53872;
289;59235,53872;
290;59235,53872;
291;59235,53872;
292;59235,53872;
293;59235,53872;
294;59235,53872;
295;59235,53872;
296;59235,53872;
297;59235,53872;
298;59235,53872;
299;59235,53872;
300;59235,53872;
301;59235,53872;
302;59235,53872;
303;59235,53872;
304;59235,53872;
305;59235,53872;
306;59235,53872;
307;59235,53872;
308;59235,53872;
309;59235,53872;
310;59229,62286;
311;59229,62286;
312;59229,62286;
313;59229,62286;
314;59229,62286;
315;59229,62286;
316;59229,62286;
317;59229,62286;
318;59229,62286;
319;59229,62286;
320;59229,62286;
321;59229,62286;
322;59229,62286;
323;59229,62286;
324;59229,62286;
325;59229,62286;
326;59229,62286;
327;59229,62286;
328;59229,62286;
329;59229,62286;
330;59229,62286;
331;59229,62286;
332;59229,62286;
333;59229,62286;
334;59229,62286;
335;59229,62286;
336;59229,62286;
337;59229,62286;
338;59229,62286;
339;59229,62286;
340;59229,62286;
341;59229,62286;
342;59229,62286;
343;59229,62286;
344;59229,62286;
345;59229,62286;
346;59229,62286;
347;59229,62286;
348;59229,62286;
349;59229,62286;
350;59229,62286;
351;59229,62286;
352;59229,62286;
353;59229,62286;
354;59229,62286;
355;59229,62286;
356;59229,62286;
357;59229,62286;
358;59229,62286;
359;59229,62286;
360;59229,62286;
361;59229,62286;
362;59229,62286;
363;59229,62286;
364;59229,62286;
365;59229,62286;
366;59229,62286;
367;59229,62286;
368;59229,62286;
369;59229,62286;
370;59229,62286;
371;59229,62286;
372;59229,62286;
373;59229,62286;
374;59229,62286;
375;59229,62286;
376;59229,62286;
377;59229,62286;
378;59229,62286;
379;59229,62286;
380;59229,62286;
381;59229,62286;
382;59229,62286;
383;59229,62286;
384;59229,62286;
385;58941,18350;
386;58941,18350;
387;58941,18350;
388;58941,18350;
389;58941,18350;
390;58941,18350;
391;58941,18350;
392;58941,18350;
393;58941,18350;
394;58941,18350;
395;58941,18350;
396;58941,18350;
397;58941,18350;
398;58941,18350;
399;58941,18350;
400;58941,18350;
401;58941,18350;
402;58941,18350;
403;58941,18350;
404;58500,43891;
405;58500,43891;
406;58500,43891;
407;58500,43891;
408;58500,43891;
409;58500,43891;
410;58500,43891;
411;58500,43891;
412;58500,43891;
413;58500,43891;
414;58500,43891;
415;58500,43891;
416;58500,43891;
417;58500,43891;
418;58500,43891;
419;58500,43891;
420;58500,43891;
421;58500,43891;
422;58500,43891;
423;58500,43891;
424;58500,43891;
425;58500,43891;
426;58500,43891;
427;58500,43891;
428;58500,43891;
429;58500,43891;
430;58500,43891;
431;58500,43891;
432;58500,43891;
433;58500,43891;
434;58500,43891;
435;58500,43891;
436;58500,43891;
437;58500,43891;
438;58500,43891;
439;58500,43891;
440;58500,43891;
441;58500,43891;
442;58500,43891;
443;58500,43891;
444;58500,43891;
445;58500,43891;
446;58500,43891;
447;58500,43891;
448;58500,43891;
449;58500,43891;
450;58500,43891;
451;58500,43891;
452;58500,43891;
453;58500,43891;
454;58500,43891;
455;58500,43891;
456;58500,43891;
457;58500,43891;
458;58500,43891;
459;58500,43891;
460;58500,43891;
461;58500,43891;
462;58500,43891;
463;58500,43891;
464;58500,43891;
465;58500,43891;
466;58500,43891;
467;58500,43891;
468;58500,43891;
469;58500,43891;
470;58500,43891;
471;58500,43891;
472;58500,43891;
473;58500,43891;
474;58500,43891;
475;58500,43891;
476;58500,43891;
477;58500,43891;
478;58500,43891;
479;58500,43891;
480;58500,43891;
481;58500,43891;
482;58500,43891;
483;58500,43891;
484;58500,43891;
485;58500,43891;
486;58500,43891;
487;58500,43891;
488;58500,43891;
489;58500,43891;
490;58500,43891;
491;58500,43891;
492;58500,43891;
493;58500,43891;
494;58500,43891;
495;58500,43891;
496;58500,43891;
497;58500,43891;
498;58500,43891;
499;58500,43891;
500;58500,43891;
501;58500,43891;
502;58500,43891;
503;58500,43891;
504;58500,43891;
505;58500,43891;
506;58500,43891;
507;58500,43891;
508;58500,43891;
509;58500,43891;
510;58500,43891;
511;58255,39002;
512;58255,39002;
513;58255,39002;
514;58255,39002;
515;58255,39002;
516;58255,39002;
517;58255,39002;
518;58255,39002;
519;58255,39002;
520;58255,39002;
521;58255,39002;
522;58255,39002;
523;58255,39002;
524;58255,39002;
525;58255,39002;
526;58255,39002;
527;58255,39002;
528;58255,39002;
529;58255,39002;
530;58255,39002;
531;58255,39002;
532;58255,39002;
533;58255,39002;
534;58255,39002;
535;58255,39002;
536;58255,39002;
537;58255,39002;
538;58255,39002;
539;58255,39002;
540;58255,39002;
541;58255,39002;
542;58255,39002;
543;58255,39002;
544;58255,39002;
545;58255,39002;
546;58255,39002;
547;58255,39002;
548;58255,39002;
549;58255,39002;
550;58255,39002;
551;58157,11723;
552;58157,11723;
553;58157,11723;
554;58157,11723;
555;58157,11723;
556;58157,11723;
557;58157,11723;
558;58157,11723;
559;58157,11723;
560;58157,11723;
561;58157,11723;
562;58157,11723;
563;58157,11723;
564;58157,11723;
565;58157,11723;
566;58157,11723;
567;58157,11723;
568;58157,11723;
569;58157,11723;
570;58157,11723;
571;58157,11723;
572;58157,11723;
573;58157,11723;
574;58157,11723;
575;58157,11723;
576;58157,11723;
577;58157,11723;
578;58157,11723;
579;58157,11723;
580;58157,11723;
581;58157,11723;
582;58157,11723;
583;58157,11723;
584;58157,11723;
585;58157,11723;
586;58157,11723;
587;58157,11723;
588;58157,11723;
589;58157,11723;
590;58157,11723;
591;58157,11723;
592;58157,11723;
593;58157,11723;
594;58157,11723;
595;58157,11723;
596;58157,11723;
597;58157,11723;
598;58157,11723;
599;58157,11723;
600;58157,11723;
601;58157,11723;
602;58157,11723;
603;58157,11723;
604;58157,11723;
605;58157,11723;
606;58157,11723;
607;58157,11723;
608;58157,11723;
609;58157,11723;
610;58157,11723;
611;58157,11723;
612;58157,11723;
613;58157,11723;
614;58157,11723;
615;58157,11723;
616;58157,11723;
617;58157,11723;
618;58157,11723;
619;58157,11723;
620;58157,11723;
621;58157,11723;
622;58157,11723;
623;58157,11723;
624;58157,11723;
625;58157,11723;
